    1944       4    20.5      -2       0       0       0       1       0       0       0       0       0      -2       0       0
    1944       5    25.9      -2       0       0       0       0       1       0       0       0       0       0      -2       0
    1944       6    11.3      -2       0       0       0       0       0       1       0       0       0       0       0      -2
    1944       7     9.0      -2       0       0       0       0       0       0       0       0       0       0       0       0
    1945       1    17.4      -1       1       0       0       0       0       0      -1       0       0       0       0       0
    1945       2    15.0      -1       0       1       0       0       0       0       0      -1       0       0       0       0
    1945       3    22.5      -1       0       0       1       0       0       0       0       0      -1       0       0       0
    1945       4    21.1      -1       0       0       0       1       0       0       0       0       0      -1       0       0
    1945       5    27.1      -1       0       0       0       0       1       0       0       0       0       0      -1       0
    1945       6    12.5      -1       0       0       0       0       0       1       0       0       0       0       0      -1
    1945       7     9.8      -1       0       0       0       0       0       0       0       0       0       0       0       0
    1946       1    15.9       0       1       0       0       0       0       0       0       0       0       0       0       0
    1946       2    14.5       0       0       1       0       0       0       0       0       0       0       0       0       0
    1946       3    21.4       0       0       0       1       0       0       0       0       0       0       0       0       0
    1946       4    19.0       0       0       0       0       1       0       0       0       0       0       0       0       0
    1946       5    26.2       0       0       0       0       0       1       0       0       0       0       0       0       0
    1946       6    11.5       0       0       0       0       0       0       1       0       0       0       0       0       0
    1946       7     9.2       0       0       0       0       0       0       0       0       0       0       0       0       0
    1947       1    17.5       1       1       0       0       0       0       0       1       0       0       0       0       0
    1947       2    16.1       1       0       1       0       0       0       0       0       1       0       0       0       0
    1947       3    23.6       1       0       0       1       0       0       0       0       0       1       0       0       0
    1947       4    20.9       1       0       0       0       1       0       0       0       0       0       1       0       0
    1947       5    24.7       1       0       0       0       0       1       0       0       0       0       0       1       0
    1947       6    14.0       1       0       0       0       0       0       1       0       0       0       0       0       1
    1947       7     9.4       1       0       0       0       0       0       0       0       0       0       0       0       0
    1948       1    16.3       2       1       0       0       0       0       0       2       0       0       0       0       0
    1948       2    16.1       2       0       1       0       0       0       0       0       2       0       0       0       0
    1948       3    23.1       2       0       0       1       0       0       0       0       0       2       0       0       0
    1948       4    20.1       2       0       0       0       1       0       0       0       0       0       2       0       0
    1948       5    24.0       2       0       0       0       0       1       0       0       0       0       0       2       0
    1948       6    13.7       2       0       0       0       0       0       1       0       0       0       0       0       2
    1948       7     9.4       2       0       0       0       0       0       0       0       0       0       0       0       0
    1949       1    15.8       3       1       0       0       0       0       0       3       0       0       0       0       0
    1949       2    14.8       3       0       1       0       0       0       0       0       3       0       0       0       0
    1949       3    22.3       3       0       0       1       0       0       0       0       0       3       0       0       0
    1949       4    19.7       3       0       0       0       1       0       0       0       0       0       3       0       0
    1949       5    23.4       3       0       0       0       0       1       0       0       0       0       0       3       0
    1949       6    13.5       3       0       0       0       0       0       1       0       0       0       0       0       3
    1949       7     8.7       3       0       0       0       0       0       0       0       0       0       0       0       0
    1950       1    15.9       4       1       0       0       0       0       0       4       0       0       0       0       0
    1950       2    15.0       4       0       1       0       0       0       0       0       4       0       0       0       0
    1950       3    21.6       4       0       0       1       0       0       0       0       0       4       0       0       0
    1950       4    18.9       4       0       0       0       1       0       0       0       0       0       4       0       0
    1950       5    22.9       4       0       0       0       0       1       0       0       0       0       0       4       0
    1950       6    13.8       4       0       0       0       0       0       1       0       0       0       0       0       4
    1950       7     9.2       4       0       0       0       0       0       0       0       0       0       0       0       0
    1951       1    15.7       5       1       0       0       0       0       0       5       0       0       0       0       0
    1951       2    15.0       5       0       1       0       0       0       0       0       5       0       0       0       0
    1951       3    21.2       5       0       0       1       0       0       0       0       0       5       0       0       0
    1951       4    18.9       5       0       0       0       1       0       0       0       0       0       5       0       0
    1951       5    22.5       5       0       0       0       0       1       0       0       0       0       0       5       0
    1951       6    13.8       5       0       0       0       0       0       1       0       0       0       0       0       5
    1951       7     9.5       5       0       0       0       0       0       0       0       0       0       0       0       0
    1952       1    15.6       6       1       0       0       0       0       0       6       0       0       0       0       0
    1952       2    15.0       6       0       1       0       0       0       0       0       6       0       0       0       0
    1952       3    21.8       6       0       0       1       0       0       0       0       0       6       0       0       0
    1952       4    19.0       6       0       0       0       1       0       0       0       0       0       6       0       0
    1952       5    22.5       6       0       0       0       0       1       0       0       0       0       0       6       0
    1952       6    13.6       6       0       0       0       0       0       1       0       0       0       0       0       6
    1952       7     9.5       6       0       0       0       0       0       0       0       0       0       0       0       0
    1953       1    15.4       7       1       0       0       0       0       0       7       0       0       0       0       0
    1953       2    12.8       7       0       1       0       0       0       0       0       7       0       0       0       0
    1953       3    21.3       7       0       0       1       0       0       0       0       0       7       0       0       0
    1953       4    18.7       7       0       0       0       1       0       0       0       0       0       7       0       0
    1953       5    22.2       7       0       0       0       0       1       0       0       0       0       0       7       0
    1953       6    13.9       7       0       0       0       0       0       1       0       0       0       0       0       7
    1953       7     9.7       7       0       0       0       0       0       0       0       0       0       0       0       0
    1954       1    14.7       8       1       0       0       0       0       0       8       0       0       0       0       0
    1954       2    13.6       8       0       1       0       0       0       0       0       8       0       0       0       0
    1954       3    20.4       8       0       0       1       0       0       0       0       0       8       0       0       0
    1954       4    18.1       8       0       0       0       1       0       0       0       0       0       8       0       0
    1954       5    20.8       8       0       0       0       0       1       0       0       0       0       0       8       0
    1954       6    13.8       8       0       0       0       0       0       1       0       0       0       0       0       8
    1954       7     9.3       8       0       0       0       0       0       0       0       0       0       0       0       0
    1955       1    14.7       9       1       0       0       0       0       0       9       0       0       0       0       0
